,A,AG,AL,AU,B,BB,BU,C,CF,CS,CU,FB,FG,FU,HC,I,IC,IF,IH,IM,J,JD,JM,JR,L,LR,M,MA,NI,OI,P,PB,PM,PP,RB,RI,RM,RS,RU,SF,SM,SN,SR,T,TA,TF,TT,V,WH,WR,Y,ZC,ZN,0
2014-06-16 00:00:00.005,616571498.0,1929589825.0,721776900.0,16308894.199999997,32924.0,7119943.950000001,898688.0,22916830.0,371393360.0,0.0,10718916450.0,2360400.4,388367039.0,81318.0,30537496.0,227142688.0,0.0,1430795395.2,0.0,0.0,305029128.0,912972329.0,303466017.0,6372.0,3524370135.0,0.0,3669673125.0,176300287.0,0.0,371714246.0,1127558860.0,12827220.0,0.0,1517272960.0,3437554056.0,1578644.0,5148776872.0,1236175.0,4398792165.0,0.0,0.0,0.0,1282984094.0,0.0,4754478082.0,271358.51200000005,0.0,47983390.0,6412724.0,0.0,1565862968.0,2947587.0,828947155.0,49883825599.262
2014-06-17 00:00:00.005,494246481.0,1779969146.0,476572170.0,19503831.25,97014.0,8645914.699999997,2644744.0,96126153.0,190428395.0,0.0,9007158360.0,2911384.1,318286941.0,35694.0,12924094.0,225776890.0,0.0,1168480837.6000001,0.0,0.0,296663188.0,1436118363.0,284855266.0,3185.0,3854801765.0,0.0,6408168193.0,430437894.0,0.0,421172214.0,1679877642.0,9202530.0,0.0,1826151498.0,3677830265.0,1194260.0,9570870334.0,760298.0,4846869125.0,0.0,0.0,0.0,949762139.0,0.0,4126757372.0,342493.124,0.0,60595605.0,6486192.0,24992.0,2029518774.0,2904695.0000000005,675369080.0,56400545411.774
2014-06-18 00:00:00.005,397810915.0,1450856925.0,586046065.0,16456553.6,64071.0,7455340.799999999,2321622.0,36634721.0,382716740.0,0.0,8580497650.0,2168808.2499999995,542195672.0,0.0,31254846.0,184149228.0,0.0,1200239051.6000001,0.0,0.0,220093421.0,786079366.0,155329016.0,10101.0,5381220350.0,0.0,4422692393.0,179776370.0,0.0,431770654.0,1675149598.0,12373625.0,0.0,1864028635.0,2441982552.0,1397836.0,8420967175.0,895258.0,4985629590.0,0.0,0.0,0.0,2533356337.0,0.0,3857838448.0,204253.06399999998,0.0,21975930.0,11077110.0,0.0,1718676230.0,1299246.4,1214374685.0,53759066388.714005
2014-06-19 00:00:00.005,256564882.0,1886682449.0,738106810.0,18572078.1,29220.0,14586702.75,4100144.0,27583918.0,337737205.0,0.0,8138916000.0,2445240.3499999996,258048517.0,29600.0,28291218.0,219490843.0,0.0,1487583306.8,0.0,0.0,277696316.0,1007770814.0,191071550.0,0.0,2869764030.0,0.0,3734307911.0,168189126.0,0.0,230697712.0,1197195806.0,9261505.0,0.0,1099848467.0,2717629916.0,2365581.0,7841356007.0,296392.0,7864221250.0,0.0,0.0,0.0,1766237428.0,0.0,3261697076.0,117201.68000000001,0.0,21611990.0,6049905.0,0.0,1375300042.0,8070914.0,888439525.0,49957964598.68
2014-06-20 00:00:00.005,333342893.0,7370640162.0,888294815.0,47832390.349999994,68640.0,6265946.749999999,3128076.0,22456917.0,231135310.0,0.0,12870051190.0,2323433.35,436071323.0,0.0,31538656.0,409601587.0,0.0,1333008621.1699998,0.0,0.0,600485257.0,1480801373.0,418326820.0,39486.0,3447777410.0,0.0,3262713071.0,120471576.0,0.0,252581064.0,1018181108.0,33132000.0,0.0,967508418.0,4712837520.0,1262432.0,5399731949.0,321620.0,7361272915.0,0.0,0.0,0.0,1616492331.0,0.0,2898331998.0,151871.54200000002,0.0,23697000.0,5662079.0,0.0,1668080062.0,9422531.6,1847866255.0,61132908107.76199
2014-06-23 00:00:00.005,492082438.0,4789778659.0,690265065.0,25733594.700000003,781308.0,7823979.750000001,4402982.0,20847071.0,254863080.0,0.0,18126791150.0,3162987.6,353544057.0,0.0,14772202.0,383342462.0,0.0,1313192654.0,0.0,0.0,420979531.0,1192076414.0,272229695.0,39476.0,4108717430.0,0.0,3275944757.0,153184297.0,0.0,442364490.0,1971239678.0,22860915.0,0.0,2182911873.0,4280106974.0,1595569.0,5099161582.0,371832.0,7070424760.0,0.0,0.0,0.0,2445855709.0,0.0,3889424704.0,92463.16,0.0,42641330.0,10502926.0,3274.0,2739506680.0,6713350.999999999,1471544020.0,67581877420.21001
2014-06-24 00:00:00.005,303288450.0,2933275652.0,787871600.0,17415127.850000005,0.0,20147608.799999997,4673220.0,15808392.0,195213425.0,0.0,11418044930.0,3105100.5999999996,222836368.0,0.0,11530284.0,167437522.0,0.0,1265306475.0,0.0,0.0,248793185.0,927358962.0,136870998.0,3270.0,2532484155.0,0.0,3239240632.0,187910636.0,0.0,429385280.0,1585064304.0,43892345.0,2479.0,1380289421.0,2997612939.0,2250718.0,5336372905.0,663866.0,4452013070.0,0.0,0.0,0.0,1467961010.0,0.0,3221236606.0,64656.536,0.0,56817815.0,8338005.0,0.0,3426942418.0,3644760.1999999997,1452624545.0,50503793135.986
2014-06-25 00:00:00.005,309885567.0,4166486920.0,795665715.0,23896590.450000003,8350.0,19101206.65,1099196.0,35343162.0,343397685.0,0.0,8480034470.0,8193249.95,196985015.0,0.0,11454704.0,243366683.0,0.0,1216966988.9999998,0.0,0.0,227491189.0,1173816406.0,175890830.0,29565.0,3388000465.0,0.0,3524099522.0,224427148.0,0.0,428427922.0,2408776984.0,27122610.0,0.0,1601309581.0,2989640435.0,4819456.0,6472746449.0,267732.0,5284130685.0,0.0,0.0,0.0,1327164691.0,0.0,2546965904.0,79768.404,0.0,26709290.0,4518834.0,0.0,2716507280.0,5203206.4,899648585.0,51309680040.854004
2014-06-26 00:00:00.005,153435190.0,2973375515.0,600808335.0,20379804.75,53290.0,11835512.600000001,2239776.0,23294392.0,486593645.0,0.0,15014654790.0,3887577.2,447746314.0,0.0,20041192.0,507092649.0,0.0,1388953457.8,0.0,0.0,407920037.0,916326898.0,255775479.0,29034.0,2420359455.0,0.0,2107130979.0,266371732.0,0.0,199342968.0,985747498.0,15551240.0,0.0,1323048784.0,4480493949.0,1332321.0,4353546806.0,237171.0,5525554765.0,0.0,0.0,0.0,1356104368.0,0.0,5374866956.0,91962.698,0.0,26375870.0,7304958.0,0.0,1379593884.0,14306541.6,1241566795.0,54313371891.647995
2014-06-27 00:00:00.005,259110107.0,3015475129.0,572277455.0,21221835.699999996,4770.0,9917320.5,1439394.0,19095881.0,280518720.0,0.0,11232333000.0,3354179.75,283504289.0,0.0,8897016.0,277922414.0,0.0,1313047663.2,0.0,0.0,303322106.0,1953764974.0,223060063.0,3260.0,3281757665.0,0.0,3368179966.0,157228196.0,0.0,189104080.0,1231040208.0,22502015.0,0.0,1262653946.0,3088077758.0,3439821.0,5558019554.0,485044.0,4594223065.0,0.0,0.0,0.0,2040347667.0,0.0,4418181376.0,51997.944,0.0,22656825.0,20665950.0,13016.0,1533114912.0,11236349.0,1218166540.0,51799415528.094
2014-06-30 00:00:00.005,195575387.0,2288798081.0,753777590.0,14807098.25,89777.0,8115428.950000001,2990562.0,22263396.0,275297995.0,0.0,9363412130.0,4913227.2,264927889.0,0.0,8441982.0,252657497.0,0.0,1357893860.8000002,0.0,0.0,255675579.0,1034840305.0,123824292.0,0.0,3011757800.0,0.0,3128527375.0,108356794.0,0.0,186500038.0,863759442.0,14675025.0,7278.0,1169876886.0,2613615871.0,1061586.0,5391585875.0,105239.0,4130521745.0,0.0,0.0,0.0,1158951729.0,0.0,4209036896.0,88003.0,0.0,17638650.0,5648151.0,0.0,1252355016.0,6098120.8,1375068335.0,44873537932.0
2014-07-01 00:00:00.005,801049864.0,2539541414.0,782405450.0,20069047.049999997,132136.0,9904780.1,4388520.0,60056537.0,516423395.0,0.0,16033004500.0,2217922.1999999997,371097555.0,3749.0,6554966.0,247223500.0,0.0,1171837823.0,0.0,0.0,276908548.0,1362044646.0,117197938.0,0.0,2553209740.0,0.0,3058761373.0,149111638.0,0.0,355168752.0,1521347498.0,18637375.0,0.0,2062897952.0,2886497535.0,1742010.0,7269877170.0,1272094.0,4402049110.0,0.0,0.0,0.0,1178726357.0,0.0,3117263828.0,270805.19000000006,0.0,16529665.0,10331071.0,9409.0,2292456020.0,3734356.6,2467640295.0,57689596344.14001
2014-07-02 00:00:00.005,272339039.0,2259180649.0,531248775.0,17568489.5,0.0,9429430.599999998,7784838.0,88268059.0,946167175.0,0.0,12276156750.0,2635465.9499999997,300542457.0,47916.0,12506408.0,456261366.0,0.0,1401507383.2,0.0,0.0,355163466.0,2877252649.0,161989526.0,0.0,4149905855.0,0.0,4286087129.0,151577787.0,0.0,206663380.0,847690066.0,21577555.0,0.0,1979029802.0,5072886853.0,686400.0,5654805450.0,421090.0,5785857890.0,0.0,0.0,0.0,893698281.0,0.0,7495137086.0,228042.69,0.0,25476420.0,8082580.0,0.0,1161115688.0,3570873.4,2297996745.0,62018544815.340004
2014-07-03 00:00:00.005,178575758.0,2756344051.0,1369615650.0,18724803.4,3798.0,5486447.05,12865558.0,45840098.0,1040009795.0,0.0,18158139150.0,2590492.55,356156933.0,0.0,10784972.0,318940975.0,0.0,1476850502.3999999,0.0,0.0,209301443.0,957005374.0,139421479.0,9819.0,4329609530.0,0.0,2403678460.0,91454842.0,0.0,146195114.0,829000216.0,30590005.0,0.0,1538077423.0,3598178457.0,3068736.0,4085629226.0,208992.0,4810738330.0,0.0,0.0,0.0,1294456052.0,0.0,5083271822.0,227857.37199999997,0.0,10747800.0,7492720.0,0.0,907181732.0,5203958.0,5312529600.0,61544207970.772
2014-07-04 00:00:00.005,152952835.0,2271772219.0,895655120.0,17838425.2,7538.0,13383606.200000001,12578240.0,72995958.0,515693830.0,0.0,14878974160.0,2168278.3,199687212.0,3901.0,9795624.0,260719640.0,0.0,1055455478.5999999,0.0,0.0,222125908.0,1411457240.0,184760308.0,163030.0,2990423495.0,0.0,2193332157.0,65356905.0,0.0,157566864.0,728407334.0,9560805.0,0.0,1602117992.0,3756228888.0,1581472.0,4870185499.0,179064.0,4751231600.0,0.0,0.0,0.0,1108400749.0,0.0,4763670620.0,342994.42,0.0,10023725.0,4246878.0,0.0,914237788.0,6264498.8,3723347735.0,53834895614.520004
2014-07-07 00:00:00.005,189194714.0,1862142870.0,507484405.0,14019105.3,3750.0,12733269.6,6547768.0,117696628.0,926023315.0,0.0,14348090810.0,2737699.8,245441715.0,7140.0,8741150.0,409113654.0,0.0,1096535937.2,0.0,0.0,357661383.0,1527682464.0,231393050.0,6578.0,4298794345.0,0.0,3514732339.0,233279228.0,0.0,259613682.0,1659746804.0,10375600.0,0.0,1413320158.0,4613891817.0,3701403.0,5716816239.0,39768.0,6070508495.0,0.0,0.0,0.0,2358844702.0,0.0,4767781514.0,126801.394,0.0,22810835.0,18400222.0,0.0,1517769342.0,3774307.8000000003,3171209000.0,61518794008.094
2014-07-08 00:00:00.005,576646931.0,1625513463.0,635000100.0,12308085.1,38034.0,8117859.150000002,6458112.0,48993862.0,1211599455.0,0.0,13039214900.0,1220544.6,278963188.0,0.0,11309742.0,486742637.0,0.0,1226297645.6,0.0,0.0,245239862.0,1874374827.0,190915958.0,16180.0,3083391500.0,37237571.0,2205000487.0,219471399.0,0.0,207541928.0,1594661514.0,18971590.0,0.0,1438863489.0,3859762562.0,3686436.0,4211771826.0,59556.0,3960200700.0,0.0,0.0,0.0,930997190.0,0.0,6770454908.0,95698.88399999999,0.0,11625190.0,6561462.0,3293.0,989282026.0,3406400.4,5221582590.0,56253600701.734
2014-07-09 00:00:00.005,252952754.0,2279402421.0,774245920.0,21392931.75,151412.0,6556114.05,4317810.0,80140684.0,815420590.0,0.0,15013537410.0,1453665.75,497510948.0,0.0,9082720.0,366318763.0,0.0,1295407017.6000001,0.0,0.0,268839123.0,1619198995.0,169320801.0,0.0,4876832820.0,13128293.0,3234859180.0,138323618.0,0.0,339920672.0,1671316508.0,17148925.0,0.0,1595751017.0,3248881902.0,1795574.0,5754976448.0,73785.0,4402016130.0,0.0,0.0,0.0,1679444905.0,0.0,4530772112.0,69249.528,0.0,19893740.0,4317844.0,0.0,1692507164.0,3984036.4000000004,4878543270.0,61579807273.077995
2014-07-10 00:00:00.005,187629739.0,2412937624.0,603832350.0,20105842.9,29020.0,8121021.8,3612480.0,132800205.0,916473090.0,0.0,14755317310.0,2171936.0,388245338.0,3501.0,16350674.0,379424785.0,0.0,868781179.9999999,0.0,0.0,269358258.0,1412234890.0,140350407.0,0.0,2949279050.0,3196843.0,2015037425.0,107313685.0,0.0,767145626.0,3739028184.0,8641100.0,0.0,856162506.0,5492875072.0,1024632.0,4228131237.0,24590.0,3326963500.0,0.0,0.0,0.0,1002401203.0,0.0,3090110210.0,75917.522,0.0,21772955.0,6267964.0,310062.0,3021432024.0,5710251.6,4210709820.0,57371393508.822
2014-07-11 00:00:00.005,224134612.0,3004666010.0,439967900.0,18475786.3,7589.0,7063386.8,2587356.0,103526156.0,1385183460.0,0.0,10521170940.0,3901287.6,321183671.0,0.0,13267128.0,335794803.0,0.0,1272775921.6000001,0.0,1804464969.2,378168825.0,2086968774.0,186222483.0,0.0,2917856530.0,5846082.0,3083943826.0,152880408.0,0.0,309737814.0,1722362046.0,8077465.0,0.0,1051872230.0,4773232907.0,1548173.0,5357223018.0,59112.0,3917376215.0,0.0,0.0,0.0,1387629662.0,0.0,3984238998.0,83757.36200000001,0.0,12964870.0,4063482.0,38796.0,1226748290.0,4636177.399999999,2516118540.0,54548069457.262
2014-07-14 00:00:00.005,371360292.0,2124108857.0,587636265.0,20072110.6,36868.0,4777834.6499999985,3979360.0,114718639.0,862446375.0,0.0,12566015030.0,1417998.4,289573991.0,0.0,20830632.0,282855665.0,0.0,1297316548.1999998,0.0,0.0,260904038.0,1236553341.0,130915645.0,6530.0,3030053710.0,2548924.0,2444092390.0,96122964.0,0.0,316387410.0,1965807514.0,11526270.0,0.0,883957571.0,4458036139.0,812607.0,3844018265.0,703440.0,2963319230.0,0.0,0.0,0.0,935782610.0,0.0,2713089296.0,86498.90800000001,0.0,13911965.0,4281652.0,3295.0,1111819366.0,1863894.9999999998,4387113710.0,49360864741.758
2014-07-15 00:00:00.005,151774149.0,1871791579.0,477604460.0,19836270.199999996,15164.0,9567977.700000001,3407460.0,219046580.0,599135155.0,0.0,17396345350.0,1427851.9999999998,282158547.0,10155.0,13320000.0,290749929.0,0.0,1051207474.2,0.0,1649026308.0,299344446.0,966287374.0,107577332.0,6404.0,2660002725.0,1936937.0,2163583285.0,84600189.0,0.0,265532530.0,1570888376.0,6691555.0,0.0,1419514174.0,3145089339.0,696486.0,4057109154.0,122175.0,3361518010.0,0.0,0.0,0.0,742096307.0,0.0,3332251908.0,157190.02400000003,0.0,19195045.0,5240219.0,0.0,1249174872.0,8478594.0,4993585470.0,54497104506.12401
2014-07-16 00:00:00.005,169360105.0,2609035250.0,1294691845.0,22637130.9,11288.0,5839168.0,3784992.0,177127995.0,1317048910.0,0.0,12545436590.0,6030862.649999999,308232603.0,0.0,8721782.0,227480192.0,0.0,1209980394.4,0.0,1292825466.4,242912818.0,1307606778.0,123814462.0,16328.0,3998440990.0,1498857.0,2070795585.0,69192087.0,0.0,217815700.0,1599263672.0,9599015.0,0.0,1429010780.0,2478233744.0,468937.0,3125930113.0,112907.0,3102249550.0,0.0,0.0,0.0,816388943.0,0.0,4843967044.0,207378.34199999998,0.0,30792225.0,8530601.0,23093.0,1149318554.0,15439236.200000001,7838167070.0,55678041041.892006
2014-07-17 00:00:00.005,118554023.0,1385688396.0,1604423845.0,15943676.45,88191.0,6127780.95,2825334.0,91100625.0,716085395.0,0.0,15713325020.0,1838602.8,356869685.0,0.0,10605488.0,203718252.0,0.0,1294714635.0,0.0,1575110545.2,249669786.0,1207031136.0,140754826.0,22629.0,5176363835.0,1541975.0,2554434261.0,163537360.0,0.0,242626504.0,924706638.0,6849585.0,7548.0,1333230816.0,2858970512.0,783871.0,4242932284.0,63700.0,4547438805.0,0.0,0.0,0.0,981636367.0,0.0,5926682328.0,260718.814,0.0,28394120.0,9813302.0,0.0,719344004.0,6776952.400000001,5022236635.0,59443129992.614006
2014-07-18 00:00:00.005,177074171.0,2260321960.0,1575363765.0,28701206.35,57170.0,8118287.95,1712350.0,81682840.0,657911465.0,0.0,11632912680.0,2402347.05,296516622.0,0.0,22247564.0,426226570.0,0.0,1593627282.0,0.0,1857693651.6,365533033.0,2168028966.0,213568875.0,0.0,7493616440.0,1898797.0,1818505640.0,105559427.0,0.0,191161248.0,1289668220.0,11173075.0,0.0,1908825677.0,4947892362.0,768404.0,3991538853.0,97800.0,4734208760.0,0.0,0.0,0.0,1551329264.0,0.0,5868365212.0,263990.24600000004,0.0,17619360.0,7493398.0,0.0,1163405046.0,7793765.200000001,4874369520.0,63355255064.395996
2014-07-21 00:00:00.005,231983207.0,1646225308.0,1939500210.0,16931043.6,10988.0,5556026.899999999,8187302.0,56341311.0,749734280.0,0.0,14186881700.0,1505244.1,794738514.0,0.0,7741330.0,221700861.0,0.0,1016277677.0000001,0.0,855355166.0,225903059.0,1329312748.0,145812584.0,0.0,3112951510.0,684684.0,2377286621.0,82907434.0,0.0,361272592.0,1891664434.0,7211745.0,0.0,1129500250.0,3215909143.0,1564887.0,2972926146.0,43983.0,3229915365.0,0.0,0.0,0.0,1282620789.0,0.0,4515194770.0,104955.71800000001,0.0,10688605.0,6177260.0,0.0,805728234.0,4157783.6,5894022045.0,54342231795.918
2014-07-22 00:00:00.005,399156807.0,1461949415.0,2294680185.0,14554096.7,15648.0,5214517.900000001,7474278.0,115348025.0,1442242425.0,0.0,13077859350.0,1435372.6500000001,445881504.0,13771.0,7168652.0,253377202.0,0.0,1579489939.8000002,0.0,1929587440.0,265074198.0,1732873708.0,167421842.0,3220.0,3764441890.0,1043318.0,2341926472.0,101769958.0,0.0,300116318.0,1804761290.0,26492810.0,0.0,1044246703.0,3021047978.0,746914.0,3542970878.0,0.0,4975815005.0,0.0,0.0,0.0,1470592601.0,0.0,8165802002.0,153884.702,0.0,16939750.0,3094329.0,0.0,1022064438.0,3849792.6,8803642525.0,65612340453.352005
2014-07-23 00:00:00.005,464387038.0,1821778786.0,1964930440.0,15418145.95,114892.0,7997460.949999999,11371020.0,62608685.0,974208585.0,0.0,10388537820.0,1100535.1000000003,334058281.0,0.0,6436256.0,222962358.0,0.0,1440315567.5999997,0.0,735884114.4000001,440908311.0,945090291.0,228872093.0,0.0,3149680340.0,746618.0,2759948744.0,114166851.0,0.0,289436164.0,2106082082.0,20092365.0,0.0,1032248748.0,3086567532.0,981759.0,4349257331.0,63076.0,4298978125.0,0.0,0.0,0.0,1081367430.0,0.0,4437309606.0,109787.05400000002,0.0,13054185.0,4074701.0,0.0,1137587236.0,2845347.8,5622300545.0,53573879252.854004
2014-07-24 00:00:00.005,189555736.0,1543339791.0,1894428650.0,18752236.05,51128.0,6041812.600000001,12280164.0,37872947.0,1542965055.0,0.0,14568224510.0,1608184.05,538284645.0,0.0,4731574.0,252785874.0,0.0,2119201440.8000002,0.0,1508754703.6000001,256120093.0,1418587070.0,122901175.0,3226.0,3123810040.0,4398636.0,2803597499.0,94526386.0,0.0,246051430.0,1428111690.0,14931765.0,0.0,813954355.0,3778035446.0,648326.0,3470484387.0,43533.0,7368660725.0,0.0,0.0,0.0,1566046830.0,0.0,5971676176.0,193255.47,0.0,7058825.0,4455096.0,0.0,791279236.0,3163104.2,5970723660.0,63498340415.77
2014-07-25 00:00:00.005,131001681.0,3014620370.0,2014512220.0,23332332.650000002,22590.0,15895958.350000001,8495668.0,32848142.0,853910415.0,0.0,11896289300.0,3322762.400000001,606549198.0,85503.0,8457126.0,242836236.0,0.0,1495102577.6,0.0,1979559122.8000002,287424488.0,1071368023.0,161349603.0,0.0,3305618465.0,4752492.0,2286901612.0,101135027.0,0.0,213901948.0,1422599710.0,165814425.0,0.0,1108640983.0,2953885127.0,903309.0,3809952095.0,636422.0,4351638910.0,0.0,0.0,0.0,1229792366.0,0.0,5539919916.0,173254.69,0.0,14655080.0,2937525.0,0.0,761157768.0,8984660.4,7006739270.0,58137723681.89001
2014-07-28 00:00:00.005,297834957.0,1943426561.0,2121878190.0,18549034.65,47142.0,8860114.0,7659480.0,61792737.0,751855320.0,0.0,14982352180.0,2775715.1500000004,442627276.0,3559.0,12606336.0,285951686.0,0.0,2315249107.0000005,0.0,1773650096.8000002,479738983.0,1458902005.0,247123647.0,47602.0,3098181630.0,3913456.0,2723757555.0,200327629.0,0.0,231214218.0,2047871198.0,904993405.0,36450.0,1208386191.0,4478058609.0,3041957.0,2987279015.0,82229.0,6048985335.0,0.0,0.0,0.0,1570305040.0,0.0,3772315684.0,155950.088,0.0,11812685.0,4692089.0,0.0,1051166420.0,9213630.0,9132395170.0,66701117273.688
2014-07-29 00:00:00.005,385015918.0,1259297414.0,1064007410.0,11272385.7,55351.0,8530255.05,4059628.0,232610212.0,1046333070.0,0.0,9916283270.0,1710571.5499999998,493880504.0,0.0,13690176.0,176540303.0,0.0,1751994610.2,0.0,2000444322.3999999,398924429.0,836390747.0,140112236.0,0.0,3100879195.0,7791971.0,2759690783.0,105696377.0,0.0,271469564.0,1237954132.0,987127875.0,0.0,1062449558.0,5086176404.0,2029984.0,3787031342.0,116112.0,7237569175.0,0.0,0.0,0.0,1448131559.0,0.0,4332154018.0,162769.52999999997,0.0,27043520.0,9190856.0,0.0,1109657602.0,7152017.0,6559912330.0,58880539956.43
2014-07-30 00:00:00.005,172875686.0,1581400032.0,1505030040.0,15438973.900000002,34207.0,8883776.65,6659052.0,122357046.0,430732975.0,0.0,12294694880.0,1364103.7,639288140.0,0.0,5322260.0,192998761.0,0.0,1805756617.0,0.0,2211477488.3999996,229783740.0,1352805270.0,120498460.0,9396.0,2664950700.0,3737433.0,2718619744.0,101495488.0,0.0,173685826.0,1808189398.0,1451499425.0,0.0,763278935.0,3767304332.0,1046408.0,4233200833.0,198973.0,4726826840.0,0.0,0.0,0.0,1890602317.0,0.0,3780796438.0,118212.85,0.0,16040665.0,6497381.0,0.0,837007936.0,10486362.000000002,12723079630.0,64376074181.5
2014-07-31 00:00:00.005,203874915.0,1396969254.0,1297884110.0,16369952.950000001,114436.0,12638144.899999999,15668620.0,223677205.0,432064410.0,0.0,9968457310.0,5752535.399999999,458652994.0,20959.0,7054774.0,166666658.0,0.0,1993676017.2,0.0,3262051312.8,202923850.0,874030114.0,176498774.0,0.0,2418975600.0,3595528.0,1756805854.0,117295159.0,0.0,169778114.0,1428146580.0,1008186220.0,2415.0,610766852.0,2524092237.0,2641862.0,3343732284.0,180723.0,4324283660.0,0.0,0.0,0.0,689972703.0,0.0,3777518594.0,222358.12799999997,0.0,7499460.0,22080290.0,0.0,941961338.0,12760810.200000001,9453514335.0,53329059322.577995
2014-08-01 00:00:00.005,384056865.0,1660951579.0,1264702540.0,18242915.6,98865.0,7019872.75,6076398.0,102059697.0,2240420625.0,0.0,8731491040.0,2711600.3,363244248.0,0.0,12909844.0,238225168.0,0.0,2433123095.2000003,0.0,3151194346.7999997,271195565.0,1116053388.0,113100434.0,18898.0,2503230115.0,1758838.0,2772718266.0,151508240.0,0.0,145943566.0,925608540.0,767391160.0,0.0,1113656260.0,3700446935.0,2329207.0,3200935390.0,244700.0,4385821895.0,0.0,0.0,0.0,1428207777.0,0.0,3841322856.0,196995.72199999998,0.0,6698020.0,14569501.0,0.0,874078654.0,10409676.8,7184612905.0,55148586482.172
2014-08-04 00:00:00.005,886867767.0,1606071615.0,1086225155.0,17120470.0,18692.0,8343348.249999999,4688100.0,386820069.0,2911580380.0,0.0,8624114510.0,2516384.15,448331561.0,0.0,11383852.0,252008347.0,0.0,2376736669.3999996,0.0,2769492927.2,323031943.0,763958757.0,202491674.0,0.0,2159330885.0,2202898.0,2675582502.0,64698419.0,0.0,168394882.0,1104383218.0,955216230.0,7506.0,626799758.0,4792978392.0,1473840.0,3400133658.0,304234.0,3356914695.0,0.0,0.0,0.0,1171708248.0,0.0,2411799588.0,124639.78600000001,0.0,9226810.0,8345563.0,0.0,1032195194.0,10492284.000000002,5484766845.0,52118882509.786
2014-08-05 00:00:00.005,605675571.0,1530062301.0,1035423320.0,12456651.400000002,314622.0,6149706.15,8372766.0,269035382.0,4111717660.0,0.0,8039632530.0,1267361.5999999999,445841892.0,0.0,21370056.0,272496249.0,0.0,2169294452.8,0.0,1654951955.6,471887339.0,617730283.0,375641273.0,6316.0,6299741920.0,1468265.0,2333097013.0,119023328.0,0.0,193222232.0,989245800.0,654731385.0,2371.0,1161584272.0,5007261099.0,1579421.0,3015340876.0,538678.0,3797702240.0,0.0,0.0,0.0,1106400495.0,0.0,2910741272.0,151415.716,0.0,29876090.0,13260632.0,3332.0,808687078.0,16084368.599999998,6277372045.0,56386443315.866005
2014-08-06 00:00:00.005,344566583.0,2520571040.0,639660395.0,16027003.05,173004.0,4175488.95,5813376.0,113238383.0,2671186425.0,0.0,13087282340.0,946106.75,315168664.0,0.0,17898990.0,227927331.0,0.0,2288529156.4,0.0,2500507665.2,281929478.0,1188274867.0,180639108.0,38436.0,2672076510.0,1976882.0,3296026786.0,90167720.0,0.0,123344570.0,669931558.0,644960355.0,0.0,702876654.0,4390950315.0,1284363.0,2787470665.0,138691.0,3670566045.0,0.0,0.0,0.0,1013779910.0,0.0,4356536010.0,432601.29199999996,0.0,15351465.0,20165645.0,3235.0,646270240.0,9458205.4,4726690535.0,56245012801.04201
2014-08-07 00:00:00.005,377245145.0,1666658594.0,993561510.0,20281793.200000003,66690.0,6864582.95,6474000.0,94758035.0,2094171945.0,0.0,10625207440.0,3840945.8499999996,330400346.0,0.0,8462380.0,217506559.0,0.0,2241302961.2,0.0,2076816546.0,292552386.0,1245949912.0,229934500.0,3159.0,2881965320.0,2074593.0,2522571657.0,101656696.0,0.0,173538914.0,882298382.0,473518920.0,2420.0,630812870.0,3756006633.0,729406.0,2721986951.0,871500.0,3543461460.0,0.0,0.0,0.0,842909347.0,0.0,3861738170.0,165791.418,0.0,9629910.0,13031364.0,0.0,640124670.0,9048174.2,5753804980.0,51354007558.81799
2014-08-08 00:00:00.005,355230270.0,1687173795.0,985807235.0,28955633.900000002,43796.0,6228103.749999999,4373182.0,87261051.0,1104520005.0,0.0,10084694420.0,1890591.1999999995,343662452.0,0.0,19324820.0,233574061.0,0.0,1860535979.0,0.0,1625461884.8,240926778.0,1025586747.0,161362174.0,22519.0,2837284860.0,1709199.0,2306414568.0,138250595.0,0.0,129748530.0,629543434.0,635686505.0,0.0,864877180.0,3705051163.0,1334991.0,3331770553.0,89088.0,2910165530.0,433291542.0,406366678.0,0.0,740765677.0,0.0,2520165652.0,135099.854,0.0,14253680.0,8911905.0,0.0,554288508.0,7813320.8,8472484585.0,50507038341.304
2014-08-11 00:00:00.005,455673065.0,1259888179.0,1173104580.0,18664691.15,283909.0,5700015.550000001,2822576.0,146035384.0,2711386370.0,0.0,8110389460.0,2405523.4499999997,264082575.0,0.0,6326486.0,195721363.0,0.0,2029646891.0000002,0.0,1941992362.4,173901991.0,773453185.0,144479681.0,3270.0,1762928525.0,1570591.0,3190537794.0,161746792.0,0.0,235131224.0,1149411368.0,260224190.0,0.0,790288062.0,4238509860.0,2196974.0,3286208308.0,98920.0,3205610710.0,313482444.0,276296990.0,0.0,763258555.0,0.0,5118821030.0,205808.84799999997,0.0,8469815.0,10569009.0,0.0,914921682.0,5501439.399999999,5413682120.0,50525633768.798004
