,A,AG,AL,AU,B,BB,BU,C,CF,CS,CU,FB,FG,FU,HC,I,IC,IF,IH,J,JD,JM,JR,L,LR,M,MA,NI,OI,P,PB,PM,PP,RB,RI,RM,RS,RU,SF,SM,SN,SR,T,TA,TF,V,WH,WR,Y,ZC,ZN
2009-09-23 00:00:00.005,11377402690.0,0.0,2909045550.0,5767654500.0,4317120.0,0.0,0.0,572403940.0,849798350.0,0.0,67162169500.0,0.0,0.0,21370701850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7833455775.0,0.0,10368286600.0,0.0,0.0,543835100.0,11442597180.0,0.0,0.0,0.0,45900103230.0,327286920.0,0.0,0.0,61710309950.0,0.0,0.0,0.0,27572509640.0,0.0,7916884440.0,0.0,2154769250.0,228740560.0,166553910.0,15369428780.0,0.0,6988623500.0
2009-09-24 00:00:00.005,9091425550.0,0.0,1763521825.0,3990007609.9999995,2900180.0,0.0,0.0,1116793760.0,1488311200.0,0.0,79396010050.0,0.0,0.0,31379103800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5794591625.0,0.0,12574844290.0,0.0,0.0,704011980.0,12499879840.0,0.0,0.0,0.0,49294457940.0,544784640.0,0.0,0.0,68515274300.0,0.0,0.0,0.0,23405872450.0,0.0,7666198970.0,0.0,2439568575.0,309049660.0,222777580.0,19863266400.0,0.0,5931417175.0
2009-09-25 00:00:00.005,5554491660.0,0.0,2401808250.0,4440324520.0,811470.0,0.0,0.0,705257040.0,1239039925.0,0.0,67393908450.0,0.0,0.0,27319642600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800611950.0,0.0,11432200500.0,0.0,0.0,519898080.0,6230001400.0,0.0,0.0,0.0,40835706290.0,580375200.0,0.0,0.0,66398533100.0,0.0,0.0,0.0,18736878650.0,0.0,4764860690.0,0.0,2088032600.0,381406300.0,161203390.0,13855666140.0,0.0,5112505125.0
2009-09-28 00:00:00.005,4918118960.0,0.0,2518139500.0,4302601890.0,1654820.0,0.0,0.0,883151240.0,1052167300.0,0.0,75339528450.0,0.0,0.0,19305676150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4328263925.0,0.0,12356304520.0,0.0,0.0,982965320.0,7278649040.0,0.0,0.0,0.0,48840773650.0,608159060.0,0.0,0.0,59029524550.0,0.0,0.0,0.0,16834659900.0,0.0,3759781690.0,0.0,2549681550.0,384512040.0,219873000.0,18241139720.0,0.0,5245920250.0
2009-09-29 00:00:00.005,3231623790.0,0.0,1724404050.0,1456081990.0,2627760.0,0.0,0.0,400551290.0,334709025.0,0.0,59446030050.0,0.0,0.0,11877897350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2061491850.0,0.0,10704120940.0,0.0,0.0,544425100.0,7692370860.0,0.0,0.0,0.0,42620009150.0,349007480.0,0.0,0.0,53704044700.0,0.0,0.0,0.0,15480745030.0,0.0,2033376120.0,0.0,1681016950.0,205006120.0,111968110.0,16597262160.0,0.0,4672134150.0
2009-09-30 00:00:00.005,3332406890.0,0.0,1887177825.0,1642252200.0,1684320.0,0.0,0.0,329853270.0,451152175.0,0.0,63201994500.0,0.0,0.0,10878124850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2843121575.0,0.0,8637069190.0,0.0,0.0,445548500.0,4834873080.0,0.0,0.0,0.0,28327221920.0,328577740.0,0.0,0.0,61759310050.0,0.0,0.0,0.0,12121489130.0,0.0,2370288950.0,0.0,1842302600.0,106419520.0,72253880.0,10334032980.0,0.0,5360769250.0
2009-10-09 00:00:00.005,2308165340.0,0.0,2221064750.0,2241087110.0,446630.0,0.0,0.0,431047840.0,1016951200.0,0.0,47462713650.0,0.0,0.0,11093373250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3112435000.0,0.0,8682015820.0,0.0,0.0,365273000.0,4527140660.0,0.0,0.0,0.0,32901629180.0,208441240.0,0.0,0.0,38940012550.0,0.0,0.0,0.0,8870550430.0,0.0,3061792500.0,0.0,1922222475.0,105422220.0,89638720.0,9644909840.0,0.0,7223292250.0
2009-10-12 00:00:00.005,4259648880.0,0.0,1834880950.0,1583151520.0,2126830.0,0.0,0.0,730453560.0,2080958550.0,0.0,56061924600.0,0.0,0.0,14068066750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4898319600.0,0.0,18404996120.0,0.0,0.0,853037400.0,6921661700.0,0.0,0.0,0.0,58687607010.0,520164140.0,0.0,0.0,66228874650.0,0.0,0.0,0.0,17711420720.0,0.0,12523412430.0,0.0,3801032700.0,276726820.0,181072470.0,18231092520.0,0.0,9606217150.0
2009-10-13 00:00:00.005,4559017550.0,0.0,1782918325.0,995632170.0,1282790.0,0.0,0.0,1472247500.0,930179550.0,0.0,41330609100.0,0.0,0.0,13502614050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6029676600.0,0.0,18255625550.0,0.0,0.0,726078800.0,7270005400.0,0.0,0.0,0.0,59824316200.0,503212020.0,0.0,0.0,57376374500.0,0.0,0.0,0.0,13236330490.0,0.0,13820304110.0,0.0,2895404625.0,636486780.0,146241030.0,23497328000.0,0.0,6423305850.0
2009-10-14 00:00:00.005,3360076300.0,0.0,1717905850.0,1222125030.0,1132610.0,0.0,0.0,670775800.0,1731369925.0,0.0,47460248200.0,0.0,0.0,20148009600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5435215150.0,0.0,27841930870.0,0.0,0.0,550377740.0,5794176200.0,0.0,0.0,0.0,38939483280.0,284629820.0,0.0,0.0,65419701300.0,0.0,0.0,0.0,12195899160.0,0.0,13172873810.0,0.0,2920395550.0,303167520.0,79696310.0,21654623080.0,0.0,9226835700.0
2009-10-15 00:00:00.005,3887243030.0,0.0,1445816400.0,632433490.0000001,1443180.0,0.0,0.0,595183460.0,1439479750.0,0.0,61131562850.0,0.0,0.0,25510970450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4061281100.0,0.0,21936186710.0,0.0,0.0,516171480.0,5108749340.0,0.0,0.0,0.0,68907597990.0,587043940.0,0.0,0.0,68572955700.0,0.0,0.0,0.0,25590462100.0,0.0,15996801020.0,0.0,5078266375.0,155783860.0,161309340.0,17441113060.0,0.0,8231017100.0
2009-10-16 00:00:00.005,3035091850.0,0.0,824382375.0,653691600.0,1177840.0,0.0,0.0,1286696110.0,1029718550.0,0.0,47114199500.0,0.0,0.0,26610640500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3611226875.0,0.0,26295059910.0,0.0,0.0,878390500.0,8220308940.0,0.0,0.0,0.0,67925855310.0,257185700.0,0.0,0.0,63140422850.0,0.0,0.0,0.0,30754946640.0,0.0,10849984720.0,0.0,2734132425.0,407255480.0,205882250.0,38121077680.0,0.0,6164636775.0
2009-10-19 00:00:00.005,4489795780.0,0.0,1850034675.0,606824010.0,2173620.0,0.0,0.0,992188490.0,2098792200.0,0.0,61639695650.0,0.0,0.0,27509413750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5281610325.0,0.0,28234370080.0,0.0,0.0,803373820.0,5802089360.0,0.0,0.0,0.0,101910373820.0,533404860.0,0.0,0.0,67231880850.0,0.0,0.0,0.0,42085585210.0,0.0,12463816000.0,0.0,3881175000.0,455057920.0,476874760.0,28017747360.0,0.0,7987352700.0
2009-10-20 00:00:00.005,3613935920.0,0.0,2405400800.0,625984530.0,1403670.0,0.0,0.0,752113610.0,1809514625.0,0.0,71232134650.0,0.0,0.0,39608741100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3850224400.0,0.0,22560970160.0,0.0,0.0,628189320.0,4908211180.0,0.0,0.0,0.0,89477183450.0,389915560.0,0.0,0.0,69274784300.0,0.0,0.0,0.0,35709663070.0,0.0,10789762360.0,0.0,3785695675.0,552250440.0,287960840.0,23614602800.0,0.0,8220034425.0
2009-10-21 00:00:00.005,6551132870.0,0.0,1478532800.0,365248290.0,6310110.0,0.0,0.0,626375170.0,2545756925.0,0.0,55037816250.0,0.0,0.0,23205707100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4013104600.0,0.0,24912161950.0,0.0,0.0,452011800.0,5944518160.0,0.0,0.0,0.0,87016502510.0,226780460.0,0.0,0.0,67400397000.0,0.0,0.0,0.0,28751150130.0,0.0,11713782030.0,0.0,3090535900.0,372501300.0,248856680.0,25054253940.0,0.0,7711361950.0
2009-10-22 00:00:00.005,4623405600.0,0.0,2406604700.0,399064530.0,7479630.0,0.0,0.0,623768500.0,2128953275.0,0.0,64313435850.0,0.0,0.0,24959740900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3560245325.0,0.0,19743522680.0,0.0,0.0,661647780.0,5211977680.0,0.0,0.0,0.0,77531954110.0,237224620.0,0.0,0.0,71280522750.0,0.0,0.0,0.0,26605371930.0,0.0,10977778690.0,0.0,3297849925.0,269774600.0,247322920.0,26924685140.0,0.0,15723518300.0
2009-10-23 00:00:00.005,4608664830.0,0.0,2128994800.0,397965360.00000006,1107900.0,0.0,0.0,765813890.0,1381579675.0,0.0,54972819800.0,0.0,0.0,21083585250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4428685825.0,0.0,22718668150.0,0.0,0.0,6087011400.0,8560517840.0,0.0,0.0,0.0,66600697980.0,311844680.0,0.0,0.0,68217935350.0,0.0,0.0,0.0,29775312840.0,0.0,11654139040.0,0.0,3130521225.0,174365580.0,204978040.0,44495322540.0,0.0,12278141525.0
2009-10-26 00:00:00.005,4315418750.0,0.0,7547051525.0,241733960.00000003,2251460.0,0.0,0.0,475024180.0,1394859700.0,0.0,58344860000.0,0.0,0.0,24496918850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4018714650.0,0.0,21166241160.0,0.0,0.0,3140164000.0,8673090200.0,0.0,0.0,0.0,81908509800.0,173965600.0,0.0,0.0,66225405300.0,0.0,0.0,0.0,32243009560.0,0.0,11743392140.0,0.0,3502517400.0,157900540.0,414583890.0,35460079580.0,0.0,22152790075.0
2009-10-27 00:00:00.005,2372439930.0,0.0,4569368775.0,422484680.0,2660970.0,0.0,0.0,531738820.0,1215702025.0,0.0,43381640700.0,0.0,0.0,15685285650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4175288500.0,0.0,16915719190.0,0.0,0.0,1757880780.0,6539346800.0,0.0,0.0,0.0,91294277950.0,253097700.0,0.0,0.0,74232572900.0,0.0,0.0,0.0,32209583150.0,0.0,20138335680.0,0.0,2680670600.0,209465640.0,300138130.0,25612547120.0,0.0,18299094025.0
2009-10-28 00:00:00.005,3010030380.0,0.0,14386231675.0,236498460.0,3253800.0,0.0,0.0,771210890.0,2716164950.0,0.0,63252342450.0,0.0,0.0,27458269050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500869400.0,0.0,22365582930.0,0.0,0.0,4022768960.0,7142362960.0,0.0,0.0,0.0,85789411640.0,364652120.0,0.0,0.0,89168962050.0,0.0,0.0,0.0,32550931230.0,0.0,18630215270.0,0.0,2893569625.0,127364800.0,218158630.0,35202175180.0,0.0,18399629000.0
2009-10-29 00:00:00.005,1924871020.0,0.0,5689169950.0,307215090.0,3311190.0,0.0,0.0,855622240.0,3620153450.0,0.0,58165690750.0,0.0,0.0,16259325600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4891695800.0,0.0,17353842440.0,0.0,0.0,3100867600.0,5525925860.0,0.0,0.0,0.0,74703636620.0,844587580.0,0.0,0.0,97692582650.0,0.0,0.0,0.0,28686753490.0,0.0,10860666270.0,0.0,2692723575.0,965042140.0,200504950.0,23051240760.0,0.0,12103514375.0
2009-10-30 00:00:00.005,1849759210.0,0.0,3041584825.0,179828420.0,564450.0,0.0,0.0,312698090.0,2111422625.0,0.0,45953819750.0,0.0,0.0,13780470500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3421889025.0,0.0,12364672140.0,0.0,0.0,2073355100.0,5202745780.0,0.0,0.0,0.0,75228093610.0,458078760.0,0.0,0.0,81047086300.0,0.0,0.0,0.0,36973809380.0,0.0,15063878060.0,0.0,2369662350.0,191123800.0,206383410.0,25488090960.0,0.0,9011619200.0
2009-11-02 00:00:00.005,4073376210.0,0.0,2108979450.0,115873500.0,1858850.0,0.0,0.0,496062740.0,2945146925.0,0.0,44566885200.0,0.0,0.0,11469577300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3019247425.0,0.0,16267713090.0,0.0,0.0,1263526340.0,4881093300.0,0.0,0.0,0.0,87492130970.0,576551500.0,0.0,0.0,57611865500.0,0.0,0.0,0.0,28382796110.0,0.0,11248115440.0,0.0,2182508800.0,115957900.0,164789620.0,26881903540.0,0.0,11093257350.0
2009-11-03 00:00:00.005,6665963460.0,0.0,1936675050.0,183787320.00000003,1080150.0,0.0,0.0,417067250.0,1762294625.0,0.0,35297250050.0,0.0,0.0,8276409050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3283963600.0,0.0,14550955180.0,0.0,0.0,2139503520.0,4355170260.0,0.0,0.0,0.0,93256149710.0,473397760.0,0.0,0.0,46970706100.0,0.0,0.0,0.0,42794810090.0,0.0,12055216900.0,0.0,1985723600.0,116720520.0,250322310.0,27942898260.0,0.0,10008176175.0
2009-11-04 00:00:00.005,4206554080.0,0.0,3467492950.0,203995330.0,2042040.0,0.0,0.0,414230300.0,1121503350.0,0.0,39026279950.0,0.0,0.0,7405468500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3252871200.0,0.0,11125741070.0,0.0,0.0,1038266800.0,4267599380.0,0.0,0.0,0.0,57024706420.0,359410720.0,0.0,0.0,42469518700.0,0.0,0.0,0.0,52296390500.0,0.0,13727569780.0,0.0,1879097175.0,93124540.0,114681110.0,19004867800.0,0.0,10083619625.0
2009-11-05 00:00:00.005,2260306560.0,0.0,1376454925.0,166736810.0,760690.0,0.0,0.0,255184660.0,1158222425.0,0.0,32368151400.0,0.0,0.0,12274329000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2921832450.0,0.0,11059756540.0,0.0,0.0,844458580.0,5837363520.0,0.0,0.0,0.0,51585915850.0,240250900.0,0.0,0.0,49637337900.0,0.0,0.0,0.0,27338236730.0,0.0,19016098410.0,0.0,2067685925.0,117994680.0,90995880.0,17761816980.0,0.0,9736384825.0
2009-11-06 00:00:00.005,2263327250.0,0.0,1502294750.0,82454619.99999999,830540.0,0.0,0.0,387109600.0,3026057825.0,0.0,41665851800.0,0.0,0.0,9993660800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6248534000.0,0.0,9832233440.0,0.0,0.0,915533660.0,5726352920.0,0.0,0.0,0.0,56076591450.0,230744820.0,0.0,0.0,41606788500.0,0.0,0.0,0.0,18640198830.0,0.0,17037898550.0,0.0,1889098500.0,89467920.0,186176100.0,18712181420.0,0.0,7775896100.0
2009-11-09 00:00:00.005,2525845830.0,0.0,1620111200.0,134874340.0,497540.0,0.0,0.0,419099550.0,5540533225.0,0.0,35712696800.0,0.0,0.0,9602337750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5195983825.0,0.0,11191119280.0,0.0,0.0,564749960.0,5196226540.0,0.0,0.0,0.0,76481359460.0,231444780.0,0.0,0.0,40040860400.0,0.0,0.0,0.0,22424765580.0,0.0,11971609760.0,0.0,2094467250.0,157345880.0,233945330.0,20056183260.0,0.0,6848233700.0
2009-11-10 00:00:00.005,2289167300.0,0.0,2268173275.0,97880660.0,799410.0,0.0,0.0,1120051070.0,4661667475.0,0.0,39412268250.0,0.0,0.0,10744334800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4298277750.0,0.0,14051981560.0,0.0,0.0,892946380.0,6694352320.0,0.0,0.0,0.0,101435871630.0,339278940.0,0.0,0.0,41553497550.0,0.0,0.0,0.0,20104293830.0,0.0,13709133920.0,0.0,8004327250.0,186248120.0,166943030.0,26113679400.0,0.0,9873468325.0
2009-11-11 00:00:00.005,1759822660.0,0.0,1174378250.0,75581830.0,381280.0,0.0,0.0,2126856900.0,4957233950.0,0.0,37504312500.0,0.0,0.0,9362195650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5869187225.0,0.0,18496689440.0,0.0,0.0,754955000.0,6823310040.0,0.0,0.0,0.0,84705717120.0,514066100.0,0.0,0.0,61139450250.0,0.0,0.0,0.0,12394426100.0,0.0,15332261980.0,0.0,7370054500.0,245529440.0,115815710.0,36111878240.0,0.0,7355561725.0
2009-11-12 00:00:00.005,2493332170.0,0.0,1366450675.0,83644290.0,952090.0,0.0,0.0,1060932820.0,4290806950.0,0.0,36282634300.0,0.0,0.0,10217330750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7022824025.0,0.0,16923234860.0,0.0,0.0,3670183260.0,7454058360.0,0.0,0.0,0.0,70388146350.0,345891400.0,0.0,0.0,113632798900.0,0.0,0.0,0.0,20215722310.0,0.0,15971947020.0,0.0,6709435375.0,341194580.0,74504100.0,28953303760.0,0.0,12730551000.0
2009-11-13 00:00:00.005,5861287880.0,0.0,1547076150.0,100848750.0,1613690.0,0.0,0.0,1431967270.0,8244151175.0,0.0,35111769350.0,0.0,0.0,9784275450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9288599850.0,0.0,19913755830.0,0.0,0.0,3651634640.0,5311647180.0,0.0,0.0,0.0,79941547330.0,336865700.0,0.0,0.0,120803351450.0,0.0,0.0,0.0,15267354710.0,0.0,11210439880.0,0.0,5446080650.0,298736000.0,79982920.0,24029829000.0,0.0,17755086200.0
2009-11-16 00:00:00.005,3788689590.0,0.0,5821815725.0,68125810.0,7349280.0,0.0,0.0,1438393150.0,5392725025.0,0.0,76040643400.0,0.0,0.0,23512214300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6187971600.0,0.0,20729197600.0,0.0,0.0,3271884180.0,8328413180.0,0.0,0.0,0.0,68642072450.0,371582500.0,0.0,0.0,71125618250.0,0.0,0.0,0.0,25419040930.0,0.0,8633983960.0,0.0,5616693575.0,277132460.0,109438700.0,33519215200.0,0.0,20662275575.0
2009-11-17 00:00:00.005,2946082060.0,0.0,3805606350.0,3700407509.9999995,1353750.0,0.0,0.0,802961640.0,7783331425.0,0.0,47348042950.0,0.0,0.0,21400699000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6971596625.0,0.0,14734360360.0,0.0,0.0,2751115440.0,6610205920.0,0.0,0.0,0.0,58220927550.0,457751780.0,0.0,0.0,73034414150.0,0.0,0.0,0.0,32285496510.0,0.0,19771879460.0,0.0,4872466850.0,160677580.0,50981260.0,33298446180.0,0.0,19292359675.0
2009-11-18 00:00:00.005,4498318700.0,0.0,4119760525.0,3277754410.0,2521800.0,0.0,0.0,727003770.0,5242799200.0,0.0,48495402250.0,0.0,0.0,39130155050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7323523950.0,0.0,23921884480.0,0.0,0.0,2556719960.0,8018596920.0,0.0,0.0,0.0,47834145320.0,250369340.0,0.0,0.0,81471458100.0,0.0,0.0,0.0,23961807510.0,0.0,10646760830.0,0.0,7289094850.0,172056200.0,73957860.0,55273139780.0,0.0,18009419625.0
2009-11-19 00:00:00.005,3058841740.0,0.0,5042525400.0,4197176590.0,1640950.0,0.0,0.0,1102927170.0,4440163875.0,0.0,45160238050.0,0.0,0.0,26937600450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5420782825.0,0.0,29997126080.0,0.0,0.0,2125674480.0,7817359000.0,0.0,0.0,0.0,89160459810.0,566185460.0,0.0,0.0,106012344950.0,0.0,0.0,0.0,21057077300.0,0.0,9370334720.0,0.0,3919306900.0,179927120.0,103692640.0,54033082740.0,0.0,16593639100.0
2009-11-20 00:00:00.005,4130017080.0,0.0,5042674800.0,4437882450.0,1258450.0,0.0,0.0,954743560.0,9812126600.0,0.0,37923941500.0,0.0,0.0,21885690100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8920079850.0,0.0,32241383700.0,0.0,0.0,3554817680.0,6128322220.0,0.0,0.0,0.0,68066593380.0,306484480.0,0.0,0.0,96976369850.0,0.0,0.0,0.0,37502548950.0,0.0,9478201140.0,0.0,3738199725.0,142805620.0,76278270.0,33149001020.0,0.0,19205287150.0
2009-11-23 00:00:00.005,5580210860.0,0.0,6734296900.0,4839064730.0,9732580.0,0.0,0.0,1607516490.0,9665186900.0,0.0,40767624300.0,0.0,0.0,26665074600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6871795150.0,0.0,29029898020.0,0.0,0.0,2782107760.0,6875469860.0,0.0,0.0,0.0,73091068080.0,659854380.0,0.0,0.0,70310711150.0,0.0,0.0,0.0,50940091600.0,0.0,9402853960.0,0.0,5235157175.0,566915520.0,113760400.0,37406879440.0,0.0,17683784925.0
2009-11-24 00:00:00.005,4315578460.0,0.0,5687318300.0,5868191039.999999,10419650.0,0.0,0.0,1354486460.0,16810442150.0,0.0,58489003000.0,0.0,0.0,26116930750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8447296600.0,0.0,33840660360.0,0.0,0.0,2698010400.0,9057291940.0,0.0,0.0,0.0,87324262460.0,850357540.0,0.0,0.0,117705222300.0,0.0,0.0,0.0,50921910070.0,0.0,15640024910.0,0.0,8307375625.0,365694260.0,129959540.0,47249676920.0,0.0,24960833325.0
2009-11-25 00:00:00.005,5847430400.0,0.0,2493372450.0,9237365049.999998,1704760.0,0.0,0.0,682191040.0,21101441925.0,0.0,47380098000.0,0.0,0.0,25262201550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9070193375.0,0.0,28961310380.0,0.0,0.0,1988872580.0,8577061820.0,0.0,0.0,0.0,62218067300.0,327093720.0,0.0,0.0,136038743800.0,0.0,0.0,0.0,32442517020.0,0.0,11367987420.0,0.0,3859933850.0,126702980.0,73219320.0,48079202500.0,0.0,17415828400.0
2009-11-26 00:00:00.005,17181203820.0,0.0,2939045950.0,11112392640.000002,8024080.0,0.0,0.0,1134950600.0,17993475875.0,0.0,67544100350.0,0.0,0.0,24664885950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10294200925.0,0.0,36211337270.0,0.0,0.0,2518884860.0,11901757360.0,0.0,0.0,0.0,78133880230.0,422773460.0,0.0,0.0,110003876100.0,0.0,0.0,0.0,38912032290.0,0.0,9687495040.0,0.0,4653843250.0,191875640.0,95072490.0,51901541760.0,0.0,18374706825.0
2009-11-27 00:00:00.005,34976740750.0,0.0,4544349900.0,13361020470.000002,10496880.0,0.0,0.0,1383597510.0,16513432075.0,0.0,78398536250.0,0.0,0.0,24617917100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8288314750.0,0.0,36560600110.0,0.0,0.0,3037460040.0,9948761700.0,0.0,0.0,0.0,94600775000.0,753342420.0,0.0,0.0,101093035400.0,0.0,0.0,0.0,35899449540.0,0.0,10218697080.0,0.0,4941509450.0,326667200.0,164348030.0,48156743740.0,0.0,18424085550.0
2009-11-30 00:00:00.005,30280361970.0,0.0,2360072400.0,11836050560.000002,9289140.0,0.0,0.0,1179798700.0,14859651050.0,0.0,52446719750.0,0.0,0.0,18520713800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11550324825.0,0.0,36300035380.0,0.0,0.0,1631718180.0,11996054800.0,0.0,0.0,0.0,88762798920.0,498682080.0,0.0,0.0,77594465250.0,0.0,0.0,0.0,44643276630.0,0.0,14926479230.0,0.0,3682541700.0,328140780.0,90348700.0,41953854540.0,0.0,13409926500.0
2009-12-01 00:00:00.005,19264080980.0,0.0,2238575400.0,5288827030.0,2558560.0,0.0,0.0,972054940.0,10071388350.0,0.0,43832637650.0,0.0,0.0,23272537250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11391131025.0,0.0,38011002290.0,0.0,0.0,977058100.0,7359023460.0,0.0,0.0,0.0,75942897500.0,346033560.0,0.0,0.0,109072470500.0,0.0,0.0,0.0,30467594730.0,0.0,15333942280.0,0.0,3872605500.0,129266580.0,74288960.0,29653466460.0,0.0,14657884125.0
2009-12-02 00:00:00.005,17083608340.0,0.0,3618688250.0,11669025249.999998,3087180.0,0.0,0.0,651010950.0,10750622275.0,0.0,48226616750.0,0.0,0.0,18137210450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8153119100.0,0.0,27217394930.0,0.0,0.0,1462587600.0,11397760060.0,0.0,0.0,0.0,67297813850.0,572296040.0,0.0,0.0,87966806700.0,0.0,0.0,0.0,43493583180.0,0.0,18544821300.0,0.0,3830012675.0,1047261440.0,59905110.0,39816326660.0,0.0,18418824650.0
2009-12-03 00:00:00.005,16882378690.0,0.0,5517094225.0,12864177340.0,3883960.0,0.0,0.0,1249260030.0,19908473550.0,0.0,46406133700.0,0.0,0.0,18722951900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9269161400.0,0.0,23822438020.0,0.0,0.0,1296483940.0,13413735520.0,0.0,0.0,0.0,52564247330.0,330330640.0,0.0,0.0,93600331250.0,0.0,0.0,0.0,49720952620.0,0.0,18590499140.0,0.0,3979169875.0,345727020.0,59961040.0,36252173960.0,0.0,16345031325.0
2009-12-04 00:00:00.005,18897329200.0,0.0,2439462875.0,10919515630.0,2479760.0,0.0,0.0,927073860.0,14086824925.0,0.0,38045853850.0,0.0,0.0,37030529950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7322936725.0,0.0,29205355150.0,0.0,0.0,2435510260.0,17397664660.0,0.0,0.0,0.0,59700322740.0,483743820.0,0.0,0.0,106039684150.0,0.0,0.0,0.0,44879457610.0,0.0,13050999840.0,0.0,4675185275.0,219539840.0,43076530.0,64317751660.0,0.0,13310826025.0
2009-12-07 00:00:00.005,25114408560.0,0.0,6460285975.0,13161184980.0,7261950.0,0.0,0.0,1212608430.0,13533799400.0,0.0,38185855400.0,0.0,0.0,28038427200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11973205325.0,0.0,42187957250.0,0.0,0.0,4059421900.0,19902302500.0,0.0,0.0,0.0,47508241220.0,711571300.0,0.0,0.0,101276136400.0,0.0,0.0,0.0,66898839160.0,0.0,19545102700.0,0.0,4184278650.0,315902600.0,71737630.0,72239783580.0,0.0,13334264075.0
2009-12-08 00:00:00.005,24679084300.0,0.0,11149468575.0,8583693820.000001,3297200.0,0.0,0.0,917173390.0,15734027900.0,0.0,29846551850.0,0.0,0.0,25642703350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14488179350.0,0.0,22475214780.0,0.0,0.0,1899761320.0,14878788660.0,0.0,0.0,0.0,68089500670.0,383348820.0,0.0,0.0,74473711200.0,0.0,0.0,0.0,80641422330.0,0.0,18514362250.0,0.0,12804970100.0,128203100.0,91632750.0,58725804240.0,0.0,10025819975.0
